anime_id,source_type,score,popularity_rank,members_count,favorites_count,total_count,emotion
3350,Manga,6.13,8001,3836,8,3836,surprise
2760,Original,6.04,8002,3834,1,3834,fear
33490,Manga,7.32,8004,3835,22,3835,fear
1345,Novel,2.94,8006,3826,6,3826,fear
4494,Manga,6.22,8008,3826,10,3826,love
41793,Visual novel,6.17,8011,3837,16,3837,sadness
1283,Manga,6.05,8014,3823,5,3823,anger
2585,Original,7.34,8017,3815,5,3815,fear
3512,Manga,6.16,8018,3811,6,3811,anger
8297,Original,5.54,8019,3811,3,3811,fear
8652,Original,6.07,8021,3807,10,3807,anger
8367,Manga,6.78,8022,3812,3,3812,anger
1466,Original,6.56,8024,3807,21,3807,joy
2532,Visual novel,5.83,8030,3800,7,3800,fear
11691,Original,4.13,8033,3795,0,3795,anger
3801,Other,3.54,8034,3792,4,3792,joy
33205,Game,6.14,8037,3797,5,3797,anger
1544,Game,6.68,8038,3783,6,3783,anger
2264,Manga,7.1,8039,3781,12,3781,anger
21031,Original,7.45,8040,3796,4,3796,joy
38035,Original,6.74,8041,3792,16,3792,anger
22815,Manga,6.0,8042,3789,4,3789,sadness
10116,Manga,6.88,8045,3776,1,3776,joy
3067,Original,7.2,8046,3774,11,3774,fear
2555,Novel,7.4,8047,3770,12,3770,anger
2859,Visual novel,6.17,8053,3763,12,3763,anger
1630,Original,6.05,8055,3761,4,3761,anger
3706,Visual novel,5.95,8056,3759,7,3759,joy
33687,Manga,6.39,8060,3762,3,3762,fear
40578,Manga,6.92,8061,3752,3,3752,anger
1175,Original,6.04,8063,3749,8,3749,fear
34974,Original,4.85,8064,3760,4,3760,fear
39675,Original,7.64,8069,3740,24,3740,fear
6691,Visual novel,6.05,8070,3729,2,3729,anger
11815,Visual novel,5.89,8072,3725,5,3725,sadness
22901,Visual novel,6.43,8073,3731,6,3731,joy
38719,Game,5.81,8077,3721,13,3721,joy
37740,Manga,6.35,8080,3718,17,3718,anger
2917,Visual novel,6.24,8081,3710,8,3710,fear
1778,Other,7.25,8082,3711,26,3711,joy
2036,Manga,7.23,8083,3715,30,3715,joy
40922,Manga,5.82,8084,3718,11,3718,love
37448,Original,2.74,8085,3715,3,3715,joy
3105,Visual novel,6.01,8090,3688,9,3688,sadness
2279,Other,7.0,8091,3684,11,3684,fear
5993,Visual novel,6.4,8094,3683,17,3683,anger
16091,Visual novel,6.22,8095,3681,12,3681,anger
3138,Original,7.1,8096,3679,3,3679,sadness
362,Visual novel,6.24,8097,3676,1,3676,love
1300,Manga,6.58,8106,3670,5,3670,joy
2473,Visual novel,6.05,8107,3677,3,3677,fear
35235,4-koma manga,6.47,8108,3670,10,3670,joy
2944,Visual novel,5.29,8110,3660,4,3660,anger
1102,Original,4.4,8111,3658,3,3658,anger
5210,Visual novel,5.85,8114,3653,6,3653,sadness
2468,Manga,6.07,8114,3659,8,3659,surprise
2863,Manga,5.84,8116,3654,10,3654,joy
9599,Manga,5.79,8120,3645,7,3645,anger
332,Manga,7.23,8122,3640,5,3640,fear
3072,Original,7.0,8124,3640,5,3640,sadness
6069,Original,6.6,8126,3637,42,3637,fear
19283,Visual novel,6.2,8127,3638,0,3638,joy
2546,Book,6.72,8129,3632,11,3632,sadness
10575,Original,5.97,8130,3629,5,3629,sadness
1684,Original,7.33,8132,3627,18,3627,joy
12963,Original,6.85,8133,3628,15,3628,fear
7877,Book,7.56,8135,3625,15,3625,sadness
2414,Manga,6.04,8137,3627,6,3627,fear
34734,Manga,6.53,8140,3624,1,3624,sadness
2583,Original,7.21,8142,3622,3,3622,joy
3883,Visual novel,4.89,8143,3615,2,3615,fear
32248,Original,5.72,8144,3621,4,3621,joy
1208,Novel,6.82,8147,3611,7,3611,joy
1115,Manga,5.68,8148,3617,4,3617,joy
13971,Original,5.18,8152,3610,2,3610,sadness
616,Manga,6.91,8154,3621,15,3621,sadness
1791,Visual novel,5.7,8157,3606,5,3606,sadness
9346,Card game,7.02,8158,3607,15,3607,joy
3946,Manga,7.1,8159,3605,7,3605,sadness
574,Novel,5.67,8162,3599,1,3599,fear
31403,Light novel,5.93,8164,3607,7,3607,anger
1789,Original,6.39,8165,3598,1,3598,fear
925,Other,6.45,8168,3596,3,3596,fear
39022,Original,5.91,8169,3601,17,3601,joy
1337,Manga,5.97,8170,3594,2,3594,fear
611,Novel,5.49,8171,3591,10,3591,anger
3160,Visual novel,5.15,8172,3585,3,3585,sadness
6120,Visual novel,5.72,8173,3580,9,3580,sadness
1964,Game,6.45,8174,3580,2,3580,sadness
2793,Manga,6.63,8178,3572,7,3572,joy
707,Visual novel,6.41,8179,3566,3,3566,joy
1854,Game,6.49,8180,3563,10,3563,surprise
3787,Manga,5.95,8181,3571,4,3571,fear
27737,Card game,6.59,8182,3577,16,3577,joy
10728,Manga,6.18,8183,3566,4,3566,anger
2766,Other,6.52,8184,3572,2,3572,fear
33686,Manga,6.39,8185,3576,0,3576,fear
27653,Manga,7.03,8186,3586,2,3586,joy
33103,Manga,5.39,8187,3556,0,3556,sadness
1039,Visual novel,6.36,8202,3540,1,3540,fear
1560,Game,4.95,8204,3551,5,3551,joy
31911,Game,6.31,8205,3547,0,3547,fear
2987,Original,7.26,8206,3539,20,3539,fear
3120,Novel,5.94,8207,3529,8,3529,joy
33808,Game,6.07,8208,3529,0,3529,joy
3571,Manga,6.28,8210,3531,4,3531,joy
3115,Novel,6.03,8211,3522,4,3522,fear
41511,Manga,6.92,8212,3525,16,3525,fear
34999,Web manga,6.21,8213,3532,1,3532,joy
12907,Manga,5.72,8214,3521,4,3521,joy
2277,Original,6.26,8217,3520,7,3520,joy
49222,Manga,6.63,8218,3516,8,3506,fear
12343,Light novel,6.66,8219,3511,4,3511,anger
2231,Manga,6.69,8221,3510,9,3510,joy
1129,Manga,6.91,8222,3505,1,3505,joy
1083,Manga,6.25,8227,3499,1,3499,joy
49942,Game,6.23,8229,3497,10,3497,fear
2209,Visual novel,5.65,8230,3494,2,3494,joy
4011,Manga,6.01,8232,3493,2,3493,anger
7579,Manga,6.68,8235,3488,0,3488,joy
20969,Manga,6.95,8237,3493,1,3493,fear
675,Visual novel,5.06,8238,3486,5,3486,sadness
1617,Manga,6.46,8243,3476,6,3476,joy
5653,Visual novel,6.27,8245,3468,8,3468,joy
9326,Visual novel,5.78,8250,3456,7,3456,joy
3802,Manga,6.2,8252,3457,2,3457,fear
27709,4-koma manga,6.6,8255,3459,6,3459,joy
13427,Original,5.56,8256,3451,0,3451,joy
11523,Visual novel,6.39,8257,3452,4,3452,joy
8366,Manga,6.79,8259,3450,1,3450,joy
40181,Other,5.97,8260,3454,9,3454,joy
9990,Original,6.02,8263,3446,9,3446,love
37887,Web manga,6.6,8265,3454,10,3454,anger
38864,Manga,5.64,8267,3451,2,3451,anger
2709,Manga,6.63,8270,3439,6,3439,joy
211,Visual novel,6.26,8271,3438,13,3438,sadness
1586,Visual novel,5.63,8272,3431,0,3431,joy
2533,Visual novel,6.32,8274,3428,10,3428,fear
3535,4-koma manga,6.2,8279,3429,12,3429,joy
3356,Manga,6.49,8280,3427,9,3427,anger
2410,Manga,6.66,8281,3422,13,3422,anger
1811,Original,5.48,8283,3420,3,3420,sadness
3736,Game,5.99,8286,3420,31,3420,joy
4356,Visual novel,5.8,8288,3416,7,3416,love
35472,Manga,6.55,8291,3410,1,3410,joy
36875,Manga,5.56,8294,3416,4,3416,anger
3071,Original,6.77,8295,3405,4,3405,anger
40167,Original,6.6,8297,3408,8,3408,anger
5321,Visual novel,6.33,8299,3401,6,3401,sadness
2283,Other,7.08,8303,3398,10,3398,joy
2591,Game,5.38,8304,3397,1,3397,joy
36722,Manga,6.0,8305,3398,7,3398,anger
5281,Visual novel,6.17,8307,3393,3,3393,anger
37293,Manga,6.64,8308,3403,10,3403,joy
423,Original,6.89,8311,3384,1,3384,sadness
30922,Novel,6.11,8316,3379,6,3379,sadness
49285,Original,6.67,8319,3376,36,3375,joy
31331,Visual novel,5.44,8320,3378,3,3378,fear
3111,Manga,7.17,8321,3377,2,3377,fear
1228,Manga,5.94,8323,3372,3,3372,anger
8361,Manga,6.81,8325,3365,0,3365,anger
2588,Manga,5.76,8328,3367,9,3367,joy
9718,Visual novel,5.97,8330,3363,2,3363,anger
1873,Manga,7.4,8334,3362,18,3362,anger
26059,Visual novel,6.25,8337,3356,10,3356,anger
660,Manga,6.5,8337,3359,6,3359,joy
41558,Original,5.7,8340,3356,5,3356,joy
1275,Visual novel,6.19,8341,3352,5,3352,surprise
3227,Visual novel,6.83,8344,3347,9,3347,fear
968,Manga,6.92,8346,3348,5,3348,joy
42223,Visual novel,5.7,8347,3348,11,3348,joy
647,Visual novel,6.24,8348,3344,2,3344,anger
213,Visual novel,6.01,8359,3322,5,3322,sadness
1340,Manga,5.26,8360,3323,4,3323,sadness
8364,Manga,7.17,8361,3319,1,3319,sadness
4651,Book,7.27,8363,3318,19,3318,sadness
571,Original,5.98,8368,3309,5,3309,anger
7561,4-koma manga,5.59,8370,3306,0,3306,joy
41219,Novel,7.65,8371,3305,25,3305,sadness
5267,Novel,7.24,8376,3299,18,3299,joy
31018,Manga,5.69,8379,3306,1,3306,joy
40166,Other,6.08,8381,3299,10,3299,anger
12347,Light novel,6.57,8383,3290,1,3290,anger
28385,Manga,6.4,8384,3297,1,3297,joy
1268,Card game,5.79,8385,3288,1,3288,anger
38444,Game,6.05,8386,3296,4,3296,joy
2435,Visual novel,5.9,8388,3287,5,3287,anger
5109,Original,5.85,8389,3285,5,3285,fear
3390,Original,5.68,8392,3274,3,3274,joy
37937,Web manga,7.37,8394,3288,24,3288,anger
36537,Original,7.11,8395,3268,12,3268,fear
3411,Manga,5.72,8397,3265,7,3265,fear
4492,Original,5.67,8399,3263,9,3263,joy
3034,Visual novel,5.8,8403,3258,8,3258,sadness
29087,Manga,6.62,8406,3261,10,3261,joy
31566,Web manga,6.34,8408,3264,2,3264,joy
1329,Novel,7.13,8409,3253,3,3253,anger
1113,Visual novel,6.32,8410,3251,13,3251,joy
29868,Original,6.81,8412,3259,5,3259,anger
545,Original,5.87,8413,3249,2,3249,joy
36561,Novel,7.38,8414,3260,17,3260,joy
19351,Manga,6.15,8415,3249,3,3249,joy
4306,Original,6.51,8418,3240,5,3240,fear
9523,Manga,6.16,8421,3235,0,3235,anger
2475,Original,4.23,8422,3235,0,3235,anger
1928,Original,5.88,8424,3230,4,3230,joy
7619,Manga,6.73,8427,3230,4,3230,anger
37501,Original,7.77,8428,3234,18,3234,anger
23083,Original,7.18,8429,3230,2,3230,joy
2693,Manga,5.92,8431,3229,4,3229,joy
2306,Original,6.33,8433,3223,5,3223,anger
8134,Manga,7.2,8434,3218,6,3218,fear
9327,Manga,6.02,8436,3215,4,3215,anger
2586,Original,7.0,8438,3214,5,3214,anger
661,Visual novel,6.1,8440,3209,5,3209,joy
3162,Novel,6.83,8443,3213,14,3213,sadness
2090,Original,6.74,8445,3205,12,3205,fear
37646,Original,6.44,8447,3210,7,3210,joy
3069,Original,6.65,8451,3198,7,3198,anger
1949,Original,5.16,8453,3198,2,3198,love
3522,Manga,6.36,8454,3196,13,3196,joy
41063,Original,6.12,8455,3201,2,3201,fear
1973,Novel,5.71,8456,3193,7,3193,anger
1664,Manga,5.62,8457,3193,2,3193,joy
1009,Game,4.72,8458,3193,6,3193,anger
3306,Manga,4.78,8460,3190,9,3190,joy
810,Manga,6.38,8462,3189,3,3189,joy
36531,Other,6.52,8463,3195,22,3195,joy
39080,Novel,7.0,8464,3194,11,3194,joy
38429,Original,6.64,8466,3188,2,3188,joy
8290,Visual novel,6.17,8467,3178,3,3178,joy
13643,Original,5.92,8468,3182,3,3182,anger
47410,Manga,7.42,8469,3203,12,3203,joy
3146,Manga,6.36,8470,3182,1,3182,fear
1053,Manga,4.82,8471,3175,2,3175,joy
2796,Other,5.11,8472,3179,18,3179,joy
2395,Visual novel,5.45,8475,3171,8,3171,anger
8368,Manga,6.86,8477,3166,2,3166,joy
3391,Manga,5.84,8479,3170,7,3170,joy
9806,Novel,6.36,8480,3166,14,3166,joy
2309,Original,6.13,8482,3160,2,3160,sadness
4398,Original,5.37,8483,3160,6,3160,joy
363,Visual novel,6.25,8484,3154,0,3154,sadness
3305,Original,7.1,8488,3149,9,3149,joy
2315,Original,5.18,8495,3140,3,3140,fear
6616,Original,5.97,8497,2880,7,2880,love
2997,Manga,6.9,8498,3141,5,3141,joy
2584,Original,6.76,8500,3141,3,3141,joy
5082,Card game,6.39,8502,3137,13,3137,joy
4389,Game,4.74,8504,3135,12,3135,joy
422,Original,6.78,8505,3131,1,3131,surprise
5200,Manga,7.21,8507,3129,18,3129,joy
3336,Other,5.85,8515,3122,2,3122,joy
2540,Visual novel,5.77,8516,3120,5,3120,fear
1904,Visual novel,6.53,8518,3113,8,3113,fear
35473,Manga,6.55,8520,3117,0,3117,joy
5147,Visual novel,6.47,8523,3106,2,3106,fear
1898,Original,6.73,8528,3097,0,3097,joy
17497,Original,6.94,8529,3115,19,3115,joy
38741,Novel,7.37,8533,3111,22,3111,joy
4050,Card game,6.8,8534,3093,12,3093,fear
3729,Visual novel,5.6,8536,3093,6,3093,sadness
3568,Manga,7.25,8538,3092,13,3092,joy
37662,Manga,5.81,8539,3088,2,3088,joy
36637,Game,6.59,8541,3090,9,3090,joy
5656,Original,4.93,8543,3078,0,3078,joy
1866,Manga,5.71,8544,3081,2,3081,love
32160,Original,7.15,8547,3086,4,3086,sadness
10938,Manga,5.99,8549,3077,4,3077,sadness
40941,Manga,5.41,8550,3081,8,3081,anger
2077,Light novel,7.21,8556,3067,7,3067,joy
3917,Visual novel,6.49,8558,3063,1,3063,joy
10043,Visual novel,6.09,8560,3065,2,3065,joy
6246,Manga,6.82,8561,3063,3,3063,sadness
5622,Manga,4.24,8564,3063,2,3063,fear
5075,Original,7.45,8569,3059,44,3059,joy
3193,Manga,6.56,8571,3055,5,3055,sadness
1162,Manga,6.07,8572,3056,3,3056,anger
677,Original,6.42,8573,3054,4,3054,sadness
3560,Manga,5.84,8574,3049,6,3049,anger
2021,Original,6.16,8581,3044,3,3044,fear
16476,Original,5.77,8585,3039,3,3039,sadness
2023,Original,5.96,8588,3036,7,3036,fear
1287,Original,5.11,8593,3031,3,3031,fear
4939,Original,5.49,8594,3027,1,3027,joy
2307,Visual novel,6.16,8595,3027,2,3027,sadness
2103,Manga,6.16,8596,3031,11,3031,anger
2536,Game,5.84,8600,3025,4,3025,anger
2786,Manga,6.61,8601,3025,13,3025,fear
32274,Web manga,6.28,8602,3032,1,3032,fear
2733,Original,6.37,8608,3013,4,3013,joy
25999,4-koma manga,6.05,8611,3019,1,3019,anger
17659,Manga,4.74,8613,3011,1,3011,joy
2377,Visual novel,6.44,8614,3009,14,3009,anger
6901,Card game,7.04,8616,3006,6,3006,anger
34893,Original,6.36,8619,3008,2,3008,joy
8365,Manga,6.7,8623,2997,1,2997,anger
34799,Manga,6.09,8626,2999,6,2999,joy
2696,Light novel,6.62,8633,2989,1,2989,fear
33048,Original,5.9,8637,2991,2,2991,joy
37939,Game,6.13,8638,2993,7,2993,fear
41282,Manga,5.51,8639,2992,3,2992,joy
5153,Original,6.41,8640,2984,4,2984,fear
4493,Original,6.21,8642,2981,6,2981,joy
2770,Book,6.2,8644,2978,7,2978,joy
2518,Manga,7.32,8648,2973,0,2973,anger
6312,Manga,7.09,8653,2965,1,2965,joy
39249,Other,6.13,8658,2970,2,2970,joy
7578,Original,6.54,8662,2960,4,2960,joy
5875,Other,5.85,8666,2958,2,2958,fear
2788,Original,5.69,8668,2955,0,2955,sadness
2168,Game,6.3,8669,2956,2,2956,fear
32739,Original,4.54,8671,2958,4,2958,joy
3039,Visual novel,5.91,8672,2950,8,2950,sadness
34589,Novel,6.48,8673,2952,2,2952,fear
2479,Visual novel,5.29,8682,2941,4,2941,joy
1227,Manga,5.67,8690,2926,2,2926,fear
6055,Manga,6.78,8691,2930,11,2930,anger
49211,Original,6.21,8693,2935,4,2935,anger
4042,Manga,5.33,8694,2927,5,2927,anger
3807,Manga,6.82,8697,2920,8,2920,joy
2084,Original,7.01,8698,2925,20,2925,joy
40305,Game,6.25,8699,2921,4,2921,joy
2266,Visual novel,6.05,8704,2912,14,2912,fear
38067,Manga,5.97,8706,2919,0,2919,joy
2061,Original,6.39,8710,2907,4,2907,sadness
5393,Visual novel,4.98,8712,2908,5,2908,joy
22215,Game,6.57,8713,2919,7,2919,joy
41409,Novel,7.35,8714,2898,34,2898,joy
43001,Manga,6.6,8716,2902,9,2902,joy
2100,Manga,6.26,8717,2894,3,2894,sadness
4756,Manga,6.44,8718,2897,4,2897,anger
2572,Book,6.44,8719,2894,6,2894,joy
38850,Original,7.9,8720,2903,13,2903,anger
1899,Original,6.05,8721,2896,1,2896,fear
2057,Original,4.7,8724,2892,1,2892,anger
3329,Visual novel,5.99,8727,2887,3,2887,fear
4849,Visual novel,5.42,8733,2875,0,2875,fear
2379,Visual novel,5.36,8735,2873,4,2873,anger
2754,Manga,5.82,8737,2875,5,2875,joy
4191,Game,7.03,8739,2868,11,2868,anger
2102,Manga,6.1,8741,2869,4,2869,joy
2312,Original,6.32,8742,2870,13,2870,anger
2934,Manga,6.35,8743,2863,4,2863,joy
2172,Manga,6.86,8749,2858,1,2858,anger
1702,Visual novel,5.48,8750,2858,1,2858,anger
30537,Original,6.21,8751,2867,2,2867,joy
3254,Visual novel,5.88,8752,2857,1,2857,fear
25669,Visual novel,6.25,8753,2856,4,2856,anger
9506,Visual novel,4.95,8758,2847,2,2847,joy
2180,Manga,6.58,8759,2852,1,2852,love
32133,Original,6.76,8760,2852,1,2852,fear
1071,Visual novel,6.06,8761,2844,1,2844,sadness
3582,Visual novel,6.13,8762,2845,8,2845,love
1857,Manga,6.96,8763,2843,3,2843,anger
11869,Original,3.75,8766,2843,1,2843,anger
2097,Manga,6.78,8767,2841,9,2841,fear
3532,Visual novel,5.99,8768,2840,8,2840,anger
1158,Manga,6.3,8769,2840,7,2840,fear
4198,Original,7.04,8770,2839,8,2839,joy
38021,Game,6.44,8772,2837,3,2837,sadness
30412,Web manga,6.42,8773,2835,5,2835,fear
1742,Novel,6.53,8774,2834,8,2834,fear
3281,Manga,6.9,8777,2837,10,2837,joy
6061,Original,5.03,8778,2834,8,2834,sadness
1848,Manga,6.63,8779,2834,5,2834,anger
2442,Visual novel,6.5,8780,2831,8,2831,sadness
3795,Visual novel,5.89,8781,2830,11,2830,fear
2686,Manga,6.2,8785,2829,9,2829,anger
3037,Manga,6.66,8787,2829,0,2829,anger
44061,Original,7.38,8789,2832,8,2832,fear
16606,Original,3.3,8790,2824,0,2824,sadness
1512,Visual novel,5.78,8791,2826,3,2826,joy
3911,Original,5.95,8793,2822,10,2822,anger
1440,Original,5.65,8794,2822,6,2822,anger
3003,Original,6.49,8796,2819,2,2819,fear
1662,Manga,6.23,8798,2817,1,2817,joy
2250,Original,4.03,8800,2819,2,2819,sadness
1999,Game,6.43,8801,2816,2,2816,sadness
34661,Game,6.3,8804,2811,0,2811,surprise
2727,Original,5.64,8805,2816,4,2816,anger
2431,Visual novel,6.26,8806,2809,9,2809,anger
30850,Original,4.96,8807,2812,3,2812,fear
1093,Manga,6.88,8809,2808,15,2808,anger
4138,Original,7.44,8810,2807,11,2807,joy
2694,Manga,7.07,8812,2815,16,2815,anger
1834,Visual novel,5.71,8817,2800,4,2800,joy
37104,4-koma manga,6.07,8818,2801,1,2801,joy
40208,Novel,6.62,8820,2794,8,2794,anger
625,Visual novel,5.44,8824,2783,0,2783,anger
15021,Manga,5.31,8825,2788,0,2788,joy
1984,Original,6.03,8826,2786,1,2786,joy
2723,Manga,5.95,8827,2788,2,2788,joy
2957,Original,5.79,8828,2784,4,2784,joy
31044,Original,6.21,8831,2783,14,2783,joy
3427,Original,6.22,8833,2777,7,2777,fear
2195,Original,5.86,8835,2775,1,2775,fear
7718,Original,6.09,8836,2770,9,2770,sadness
36339,Original,6.05,8837,2773,1,2773,joy
547,Visual novel,6.21,8838,2766,1,2766,love
2019,Manga,5.99,8841,2767,1,2767,sadness
217,Manga,6.29,8842,2766,9,2766,joy
5447,Manga,5.51,8843,2764,7,2764,anger
2781,Original,5.89,8845,2763,6,2763,sadness
10869,Original,6.05,8849,2758,9,2758,joy
4355,Visual novel,5.77,8851,2756,5,2756,anger
8950,Novel,6.79,8852,2752,5,2752,joy
24457,Manga,7.11,8853,2761,8,2761,fear
8248,Original,6.49,8854,2754,3,2754,anger
3271,Original,6.74,8855,2756,15,2756,anger
848,Manga,6.18,8857,2750,2,2750,fear
2083,Manga,6.17,8858,2750,0,2750,joy
1383,Manga,5.77,8860,2749,5,2749,joy
832,Original,5.52,8863,2751,4,2751,surprise
2053,Manga,5.36,8864,2744,2,2744,surprise
22099,Game,5.52,8866,2745,10,2745,joy
1458,Original,6.14,8869,2741,1,2741,anger
2792,Game,3.03,8872,2733,5,2733,fear
3382,Visual novel,5.83,8874,2730,4,2730,joy
4164,Manga,5.89,8875,2732,6,2732,joy
3793,Visual novel,5.28,8876,2730,5,2730,joy
2776,Game,2.87,8879,2728,5,2728,joy
3424,Novel,6.92,8880,2729,6,2729,joy
4481,Novel,6.23,8885,2720,7,2720,joy
1625,Visual novel,5.87,8887,2717,2,2717,joy
1582,Manga,6.26,8890,2717,2,2717,fear
10406,4-koma manga,5.04,8891,2715,5,2715,surprise
3761,Novel,6.78,8896,2707,10,2707,joy
2062,Original,6.38,8898,2711,5,2711,joy
2179,Game,6.09,8899,2707,1,2707,joy
36910,Manga,7.55,8900,2712,8,2712,anger
1529,Game,4.49,8901,2707,0,2707,sadness
36797,Original,5.48,8902,2708,4,2708,joy
41307,Game,6.6,8903,2710,8,2710,sadness
188,Original,6.13,8905,2708,5,2708,sadness
6975,Original,6.65,8908,2700,2,2700,joy
7254,Visual novel,6.62,8910,2700,2,2700,anger
3439,Visual novel,5.71,8913,2700,4,2700,fear
4350,Original,5.57,8915,2704,4,2704,fear
42057,Original,5.61,8916,2698,0,2698,surprise
30818,Manga,6.89,8918,2702,2,2702,joy
2622,Novel,5.4,8924,2688,5,2688,fear
1768,Other,6.8,8926,2687,7,2687,fear
36156,Original,5.86,8929,2685,3,2685,joy
2422,Manga,6.09,8930,2686,0,2686,fear
4213,Visual novel,6.03,8933,2685,4,2685,joy
2068,Original,6.22,8938,2680,6,2680,sadness
1672,Game,6.56,8939,2679,3,2679,joy
1584,Original,6.99,8944,2674,3,2674,fear
2139,Visual novel,5.99,8945,2677,7,2677,anger
3858,Original,6.46,8949,2671,10,2671,sadness
20961,Original,5.84,8950,2675,0,2675,joy
1939,Original,5.67,8951,2671,0,2671,joy
4486,Manga,6.56,8952,2671,6,2671,anger
2872,Visual novel,5.71,8955,2661,6,2661,joy
3035,Other,6.26,8956,2664,6,2664,joy
1966,Manga,3.94,8959,2659,3,2659,anger
2429,Manga,7.17,8960,2659,14,2659,joy
1766,Light novel,5.63,8963,2654,2,2654,anger
3681,Manga,5.74,8964,2652,2,2652,fear
216,Visual novel,5.88,8965,2654,1,2654,joy
3159,Manga,6.68,8966,2652,5,2652,sadness
725,Visual novel,4.92,8967,2652,1,2652,sadness
1076,Game,5.74,8968,2654,1,2654,anger
1782,Visual novel,5.54,8970,2654,4,2654,surprise
30947,Original,5.03,8971,2648,6,2648,anger
3108,Visual novel,5.96,8972,2649,7,2649,fear
3136,Manga,6.97,8973,2648,5,2648,sadness
5830,4-koma manga,7.11,8977,2643,18,2643,anger
2998,Manga,7.01,8979,2638,4,2638,fear
32353,4-koma manga,6.44,8981,2635,22,2634,joy
33281,Original,5.97,8982,2636,35,2636,fear
2292,Original,5.76,8985,2635,11,2635,anger
3486,Original,7.0,8986,2633,11,2633,joy
36544,Manga,6.42,8989,2638,4,2638,love
3570,Original,6.46,8993,2618,0,2618,fear
42284,Novel,7.39,8997,2619,27,2619,fear
2328,Visual novel,6.06,9000,2612,3,2612,fear
1893,Manga,6.77,9001,2613,6,2613,anger
2378,Visual novel,6.19,9003,2607,9,2607,anger
3345,Manga,7.33,9004,2606,22,2606,sadness
49661,Game,7.76,9005,2624,11,2624,joy
5674,Visual novel,5.55,9006,2602,1,2602,joy
3303,Visual novel,6.25,9007,2601,7,2601,joy
36223,Other,5.25,9010,2601,1,2601,anger
280,Manga,7.02,9011,2603,11,2603,joy
2348,Visual novel,5.42,9013,2595,6,2595,anger
4149,Original,5.02,9014,2596,2,2596,surprise
2189,Original,6.15,9016,2593,11,2593,fear
2039,Original,6.95,9017,2594,8,2594,joy
42653,Game,6.47,9018,2600,24,2600,joy
2063,Original,6.27,9021,2584,2,2584,sadness
34475,Game,6.49,9022,2587,1,2587,anger
3140,Manga,5.48,9023,2584,5,2584,anger
39736,Novel,6.28,9025,2583,5,2583,sadness
2528,Visual novel,5.31,9028,2582,0,2582,sadness
11699,4-koma manga,6.24,9030,2573,0,2573,joy
6890,Manga,6.77,9031,2573,3,2573,fear
4699,Visual novel,5.22,9038,2567,4,2567,anger
4364,Original,5.89,9039,2566,4,2566,anger
5208,Visual novel,5.82,9044,2560,3,2560,joy
29715,Web manga,5.05,9046,2563,3,2563,anger
1831,Original,5.56,9052,2554,2,2554,anger
27567,Manga,7.29,9053,2554,6,2554,anger
3402,Manga,5.48,9055,2548,7,2548,joy
42178,Original,5.57,9056,2550,6,2550,fear
5953,Original,6.92,9058,2550,4,2550,joy
2374,Visual novel,5.6,9059,2545,2,2545,joy
39482,Light novel,5.92,9060,2548,1,2548,joy
1031,Original,4.87,9062,2540,3,2540,fear
2064,Original,6.21,9063,2539,2,2539,anger
29865,4-koma manga,4.73,9065,2541,2,2541,anger
1927,Original,5.47,9070,2536,5,2536,joy
2474,Visual novel,6.23,9072,2532,7,2532,joy
49755,Game,7.03,9073,2560,4,2560,joy
2510,Original,6.56,9074,2525,3,2525,fear
602,Original,6.5,9076,2525,8,2525,anger
3660,Original,6.5,9077,2530,3,2530,joy
50021,Original,5.48,9078,2526,2,2526,fear
3558,Visual novel,5.53,9081,2524,7,2524,joy
44218,Novel,7.72,9083,2527,39,2527,sadness
2087,Original,6.92,9086,2518,12,2518,fear
49392,Original,6.42,9086,2515,8,2515,joy
34052,Manga,5.23,9088,2522,3,2522,sadness
41235,Manga,5.02,9089,2516,3,2516,love
314,Manga,7.12,9091,2519,18,2519,joy
4375,Other,7.3,9092,2513,23,2513,fear
33972,Game,5.88,9093,2516,16,2516,joy
34940,Manga,5.86,9094,2515,3,2515,fear
31978,Manga,7.12,9095,2518,4,2518,fear
2935,Visual novel,6.09,9096,2506,3,2506,sadness
2570,Novel,7.13,9097,2506,3,2506,anger
38284,Other,4.52,9098,2516,3,2516,joy
220,Visual novel,5.76,9100,2509,6,2509,sadness
1748,Original,6.6,9104,2498,6,2498,joy
32534,Original,6.73,9108,2489,3,2489,fear
36760,Manga,7.22,9109,2492,0,2492,anger
38291,4-koma manga,5.72,9112,2487,4,2487,joy
4480,Visual novel,6.12,9113,2479,7,2479,joy
3393,Visual novel,5.46,9115,2476,6,2476,anger
37886,Original,7.19,9119,2470,3,2470,sadness
4496,Manga,5.09,9120,2467,5,2467,anger
37641,Game,6.37,9121,2484,8,2484,joy
7455,Visual novel,5.35,9122,2464,1,2464,anger
4485,Manga,6.73,9123,2464,6,2464,joy
367,Manga,7.18,9124,2464,5,2464,joy
37739,Card game,6.33,9128,2470,4,2470,joy
8064,Manga,4.87,9130,2458,1,2458,anger
30030,Original,6.77,9133,2472,6,2472,joy
4533,Manga,6.55,9135,2460,8,2460,fear
8120,Original,7.13,9138,2454,4,2454,anger
2439,Visual novel,5.62,9139,2459,2,2459,anger
1989,Original,5.61,9144,2452,0,2452,anger
1188,4-koma manga,6.02,9145,2452,1,2452,sadness
1641,Manga,4.39,9146,2446,1,2446,love
